Rk,Player,Pos,City,From,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Lng,Int,Sk,Yds.1,Att.1,Yds.2,TD.1,Lng.1,Rec,Yds.3,TD.2,Lng.2,Player-additional
1,Tony Zendejas,K,Curimeo,1985,1995,0,0,0,27,149,1.0,2.0,-7.0,0,0.0,1.0,0.0,0.0,,,0,,,,0,,zendeton01
2,Max Zendejas,K,Curimeo,1986,1988,0,0,0,5,27,,,,0,,,,,,,0,,,,0,,zendemax01
3,Joaquin Zendejas,K,Curimeo,1983,1983,0,0,0,0,2,,,,0,,,,,,,0,,,,0,,ZendJo20
