Rk,Player,Pos,City,From,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Lng,Int,Sk,Yds.1,Att.1,Yds.2,TD.1,Lng.1,Rec,Yds.3,TD.2,Lng.2,Player-additional
1,Greg Joseph,K,Johannesburg,2018,2023,0,0,1,8,67,,,,0,,,,,,,0,,,,0,,JoseGr00
2,Dieter Eiselen,G,Stellenbosch,2020,2023,0,0,0,2,24,,,,0,,,,,,,0,,,,0,,EiseDi00
3,Jerome Pathon,WR,Capetown,1998,2005,0,0,4,29,100,,,,0,,,,,5.0,-7.0,0,4.0,260.0,3350.0,15,64.0,PathJe00
4,Gary Anderson,K,Parys,1982,2004,1,4,0,51,353,,,,0,,,,,1.0,3.0,0,3.0,,,0,,andergar02
