Rk,Player,Pos,City,From,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Lng,Int,Sk,Yds.1,Att.1,Yds.2,TD.1,Lng.1,Rec,Yds.3,TD.2,Lng.2,Player-additional
65,Mondriel Fulcher,TE,Coffeyville,2000,2002,0,0,0,0,25,,,,0,,,,,,,0,,0.0,0.0,0,0.0,FulcMo20
66,Troy Wilson,DE,Topeka,1993,2001,0,0,0,7,61,,,,0,,,,,,,0,,,,0,,WilsTr21
67,Reggie Jones,WR,Kansas City,1995,2001,0,0,0,2,21,,,,0,,,,,,,0,,27.0,282.0,0,34.0,JoneRe00
68,Lamar Chapman,DB,Liberal,2000,2001,0,0,0,1,8,,,,0,,,,,,,0,,,,0,,ChapLa20
69,Dan Dercher,T,Kansas City,1999,2000,0,0,0,1,11,,,,0,,,,,,,0,,,,0,,DercDa20
70,Chris Eitzmann,TE,Belleville,2000,2000,0,0,0,0,5,,,,0,,,,,,,0,,0.0,0.0,0,0.0,EitzCh20
71,Wendell Davis,DB,Wichita,1996,1999,0,0,0,3,34,,,,0,,,,,,,0,,,,0,,DaviWe20
72,Jimmy Sprotte,LB,Olathe,1998,1999,0,0,0,0,9,,,,0,,,,,,,0,,,,0,,SproJi20
73,Ben Peterson,LB,Clay Center,1999,1999,0,0,0,0,3,,,,0,,,,,,,0,,,,0,,PeteBe20
74,Les Miller,NT,Arkansas City,1987,1998,0,0,3,33,152,,,,0,,,,,,,0,,,,0,,MillLe20
75,Barry Sanders,RB,Wichita,1989,1998,6,10,10,120,153,1.0,4.0,11.0,0,11.0,1.0,0.0,0.0,3062.0,15269.0,99,85.0,352.0,2921.0,10,66.0,SandBa00
76,Eric Guliford,WR,Kansas City,1993,1998,0,0,1,8,52,1.0,2.0,46.0,0,46.0,1.0,0.0,0.0,3.0,0.0,0,1.0,67.0,975.0,2,49.0,GuliEr00
77,Brian Manning,WR,Kansas City,1997,1998,0,0,0,1,10,,,,0,,,,,,,0,,7.0,85.0,0,21.0,MannBr00
