Rk,Player,Pos,City,From,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Lng,Int,Sk,Yds.1,Att.1,Yds.2,TD.1,Lng.1,Rec,Yds.3,TD.2,Lng.2,Player-additional
161,Red Kirkman,B,Woodland,1933,1935,0,0,2,0,20,30.0,97.0,393.0,4,1.0,15.0,,,28.0,55.0,0,,12.0,198.0,2,54.0,KirkRe20
162,Bill Parriott,FB,Newburgh,1934,1934,0,0,0,0,1,,,,0,,,,,,,0,,,,0,,ParrBi20
163,Frank Abruzzino,BB,Shinnston,1931,1933,0,0,1,0,23,,,,0,,,,,,,0,,,,0,,AbruFr20
164,Dick Powell,E,Gilmer County,1932,1933,0,0,0,0,5,,,,0,,,,,,,0,,,,0,,PoweDi20
165,Harry Thayer,T,Charleston,1933,1933,0,0,0,0,9,,,,0,,,,,,,0,,,,0,,ThayHa20
166,Ramey Hunter,E,Huntington,1933,1933,0,0,0,0,2,,,,0,,,,,,,0,,,,0,,HuntRa20
167,Hoge Workman,B,Huntington,1924,1932,0,0,2,0,19,,,,9,,,,,1.0,1.0,0,1.0,,,0,,WorkHo20
168,Latham Flanagan,E,Buckhannon,1931,1931,0,0,0,0,4,,,,0,,,,,,,0,,,,0,,FlanLa20
169,Harry Myles,E,Lewisburg,1929,1930,0,0,0,0,6,,,,0,,,,,,,0,,,,0,,MyleHa20
170,Gibby Welch,B,Parkersburg,1928,1929,0,0,2,0,25,,,,1,,,,,0.0,0.0,3,0.0,0.0,0.0,10,0.0,WelcGi20
171,Cassy Ryan,BB,Mannington,1929,1929,0,0,1,0,9,,,,0,,,,,,,0,,0.0,0.0,1,0.0,RyanCa20
172,Red Shurtliffe,WB,New Martinsville,1929,1929,0,0,0,0,4,,,,0,,,,,,,0,,,,0,,ShurRe20
173,Carl Davis,E,Charleston,1927,1927,0,0,0,0,8,,,,0,,,,,,,0,,,,0,,DaviCa21
174,Hoot Flanagan,TB,Toll Gate,1925,1926,0,0,2,0,18,,,,1,,,,,0.0,0.0,5,0.0,,,0,,FlanHo20
175,Aaron Oliker,E,Clarksburg,1926,1926,0,0,0,0,1,,,,0,,,,,,,0,,,,0,,OlikAa20
176,Walter Mahan,G,Follansbee,1926,1926,0,0,0,0,1,,,,0,,,,,,,0,,,,0,,MahaWa20
177,Fred Graham,E,Masontown,1926,1926,0,0,0,0,2,,,,0,,,,,,,0,,,,0,,GrahFr20
