Rk,Player,Pos,City,From,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Lng,Int,Sk,Yds.1,Att.1,Yds.2,TD.1,Lng.1,Rec,Yds.3,TD.2,Lng.2,Player-additional
1,Pat Ragusa,K,Caracas,1987,1987,0,0,0,0,3,,,,0,,,,,,,0,,,,0,,raguspat01
2,Alan Pringle,K,Los Taques,1975,1975,0,0,0,0,1,,,,0,,,,,,,0,,,,0,,PrinAl20
