Rk,Player,Pos,City,From,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Lng,Int,Sk,Yds.1,Att.1,Yds.2,TD.1,Lng.1,Rec,Yds.3,TD.2,Lng.2,Player-additional
1,Freddy Keiaho,MLB,Suva,2006,2009,0,0,2,15,55,,,,0,,,,,,,0,,,,0,,KeiaFr20
