Rk,Player,Pos,City,From,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Lng,Int,Sk,Yds.1,Att.1,Yds.2,TD.1,Lng.1,Rec,Yds.3,TD.2,Lng.2,Player-additional
114,Mike Junkin,RILB,North Little Rock,1987,1989,0,0,0,3,20,,,,0,,,,,,,0,,,,0,,JunkMi20
115,Raphel Cherry,DB,Little Rock,1985,1988,0,0,1,10,42,,,,0,,,,,,,0,,1.0,11.0,0,11.0,CherRa20
116,Dennis Woodberry,DB,Texarkana,1986,1988,0,0,0,4,31,,,,0,,,,,,,0,,,,0,,WoodDe20
117,Greg Horne,P,Russellville,1987,1988,0,0,0,4,25,,,,0,,,,,3.0,20.0,0,20.0,,,0,,HornGr20
118,Curtis Burrow,K,Brinkley,1988,1988,0,0,0,-1,1,,,,0,,,,,,,0,,,,0,,burrocur01
119,Greg Lee,DB,Pine Bluff,1988,1988,0,0,0,1,16,,,,0,,,,,,,0,,,,0,,LeexGr20
120,Reggie Wilkes,LB,Pine Bluff,1978,1987,0,0,7,49,137,,,,0,,,,,,,0,,,,0,,WilkRe20
121,Trent Bryant,DB,Arkadelphia,1981,1987,0,0,0,4,32,,,,0,,,,,,,0,,,,0,,BryaTr20
122,John Simmons,DB,Little Rock,1981,1987,0,0,0,6,72,,,,0,,,,,,,0,,,,0,,SimmJo20
123,Danny Walters,DB,Prescott,1983,1987,0,0,3,17,54,,,,0,,,,,,,0,,,,0,,WaltDa22
124,Daniel Hunter,DB,Arkadelphia,1985,1987,0,0,0,4,43,,,,0,,,,,,,0,,,,0,,HuntDa22
125,Jimmy Walker,DT,Camden,1987,1987,0,0,0,1,2,,,,0,,,,,,,0,,,,0,,WalkJi20
126,Keith Kidd,WR,Crossett,1987,1987,0,0,0,0,1,,,,0,,,,,,,0,,,,0,,KiddKe20
127,Dexter Clark,DB,Dermott,1987,1987,0,0,0,0,2,,,,0,,,,,,,0,,,,0,,ClarDe20
128,Arrike James,RB,Dumas,1987,1987,0,0,0,0,3,,,,0,,,,,,,0,,1.0,14.0,0,14.0,JameAr20
129,Terry Love,DB,Forrest City,1987,1987,0,0,0,0,1,,,,0,,,,,,,0,,,,0,,LoveTe20
130,Joe Dixon,NT,Fort Smith,1987,1987,0,0,0,0,2,,,,0,,,,,,,0,,,,0,,DixoJo20
131,Enis Jackson,DB,Helena,1987,1987,0,0,0,0,1,,,,0,,,,,,,0,,,,0,,JackEn20
132,Brian Sisley,DE,Hot Springs,1987,1987,0,0,0,0,3,,,,0,,,,,,,0,,,,0,,SislBr20
133,Stacy Gore,P,Jonesboro,1987,1987,0,0,0,0,3,,,,0,,,,,,,0,,,,0,,GoreSt20
134,Theo Young,TE,Newport,1987,1987,0,0,0,0,12,,,,0,,,,,,,0,,2.0,10.0,0,6.0,YounTh20
135,Dave Burnette,T,Parkin,1987,1987,0,0,0,0,1,,,,0,,,,,,,0,,,,0,,BurnDa21
136,Danny Bradley,RB,Pine Bluff,1987,1987,0,0,0,0,3,,,,0,,,,,,,0,,7.0,50.0,2,14.0,BradDa21
137,Leonard Jackson,LB,Pine Bluff,1987,1987,0,0,0,0,2,,,,0,,,,,,,0,,,,0,,JackLe20
138,Bobby Duckworth,WR,Crossett,1982,1986,0,0,0,16,62,,,,0,,,,,,,0,,82.0,1784.0,13,88.0,DuckBo00
139,August Curley,LILB,Little Rock,1983,1986,0,0,1,7,38,,,,0,,,,,,,0,,,,0,,CurlAu20
140,Vince Warren,WR,Little Rock,1986,1986,0,0,0,0,4,,,,0,,,,,,,0,,,,0,,WarrVi20
141,Don Rogers,DB,Texarkana,1984,1985,0,0,2,13,31,,,,0,,,,,,,0,,,,0,,RogeDo21
142,Earnest Rhone,RILB,Ogden,1975,1984,0,0,3,40,116,,,,0,,,,,,,0,,,,0,,RhonEa20
143,Dwight Scales,WR,Little Rock,1976,1984,0,0,0,12,90,,,,0,,,,,,,0,,56.0,1120.0,4,80.0,ScalDw00
144,Jimmy Rogers,RB,Forrest City,1980,1984,0,0,1,7,72,,,,0,,,,,175.0,661.0,3,32.0,33.0,296.0,2,43.0,RogeJi00
145,Tony Woodruff,WR,Hazen,1982,1984,0,0,0,5,23,,,,0,,,,,,,0,,36.0,554.0,5,38.0,WoodTo00
146,Stan Adams,LB,Marion,1984,1984,0,0,0,1,4,,,,0,,,,,,,0,,,,0,,AdamSt20
147,Freddie Scott,WR,Grady,1974,1983,0,0,6,41,132,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,25.0,191.0,1,48.0,262.0,4270.0,20,50.0,ScotFr01
