Rk,Player,Pos,City,From,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Lng,Int,Sk,Yds.1,Att.1,Yds.2,TD.1,Lng.1,Rec,Yds.3,TD.2,Lng.2,Player-additional
1,Kyren Williams,RB,,2022,2023,0,1,0,12,22,,,,0,,,,,263.0,1283.0,12,56.0,41.0,282.0,3,24.0,WillKy02
2,George Karlaftis III,DE,Athens,2022,2023,0,0,1,15,33,,,,0,,,,,,,0,,,,0,,KarlGe00
3,Will Rackley,LG,Athens,2011,2013,0,0,2,8,26,,,,0,,,,,,,0,,,,0,,RackWi01
4,Chris Farasopoulos,DB,Athens,1971,1974,0,0,2,12,42,,,,0,,,,,,,0,,,,0,,FaraCh20
5,Angelo Loukas,G,Corinth,1969,1970,0,0,0,2,15,,,,0,,,,,,,0,,,,0,,LoukAn20
6,John Maskas,G,Chios,1947,1949,0,0,0,0,18,,,,0,,,,,,,0,,,,0,,MaskJo20
7,Gust Zarnas,G,Ikaris,1938,1940,0,1,0,0,28,,,,0,,,,,,,0,,,,0,,ZarnGu20
