Rk,Player,Pos,City,From,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Lng,Int,Sk,Yds.1,Att.1,Yds.2,TD.1,Lng.1,Rec,Yds.3,TD.2,Lng.2,Player-additional
57,Jo-Jo Townsell,WR,Reno,1985,1990,0,0,0,10,83,,,,0,,,,,2.0,0.0,0,2.0,70.0,1119.0,5,63.0,TownJo00
58,Blake Ezor,RB,Las Vegas,1990,1990,0,0,0,1,9,,,,0,,,,,23.0,81.0,0,15.0,,,0,,EzorBl20
59,Chris McLemore,RB,Las Vegas,1987,1988,0,0,0,1,12,,,,0,,,,,17.0,58.0,0,9.0,2.0,9.0,0,5.0,McLeCh20
60,Frank Hawkins,RB,Las Vegas,1981,1987,0,0,2,15,88,,,,0,,,,,431.0,1659.0,15,32.0,97.0,691.0,3,35.0,HawkFr00
61,Ken Marchiol,LB,Las Vegas,1987,1987,0,0,0,1,3,,,,0,,,,,,,0,,,,0,,MarcKe20
62,Eddie Hunter,RB,Reno,1987,1987,0,0,0,2,6,,,,0,,,,,56.0,210.0,0,23.0,7.0,28.0,2,8.0,HuntEd20
63,Carl Keever,LB,Reno,1987,1987,0,0,0,1,3,,,,0,,,,,,,0,,,,0,,KeevCa20
64,Robin Sendlein,LOLB,Las Vegas,1981,1985,0,0,0,8,72,,,,0,,,,,,,0,,,,0,,SendRo20
65,Anthony Corley,RB,Reno,1984,1985,0,0,0,1,18,,,,0,,,,,18.0,89.0,0,23.0,,,0,,CorlAn20
66,David Humm,QB,Las Vegas,1975,1984,0,0,0,2,95,63.0,137.0,753.0,3,43.0,8.0,12.0,100.0,16.0,28.0,0,9.0,,,0,,HummDa00
67,Mike Machurek,QB,Las Vegas,1984,1984,0,0,0,1,4,14.0,43.0,193.0,0,48.0,6.0,1.0,12.0,1.0,9.0,0,9.0,,,0,,MachMi00
68,Billy Campfield,RB,Las Vegas,1978,1983,0,0,0,16,73,,,,0,,,,,169.0,670.0,5,50.0,108.0,970.0,6,50.0,CampBi00
69,Nick Eyre,T,Las Vegas,1981,1981,0,0,0,0,6,,,,0,,,,,,,0,,,,0,,EyreNi20
70,Rick Kay,LB,Henderson,1973,1977,0,0,0,15,43,,,,0,,,,,,,0,,,,0,,KayxRi20
71,Ken Mitchell,LB,Denio,1973,1974,0,0,0,8,28,,,,0,,,,,,,0,,,,0,,MitcKe20
72,Lee White,RB,Las Vegas,1968,1972,0,0,0,5,44,,,,0,,,,,123.0,389.0,0,16.0,16.0,143.0,1,19.0,WhitLe00
73,Max McGee,E,Saxon City,1954,1967,0,1,9,58,148,0.0,2.0,0.0,0,0.0,1.0,0.0,0.0,12.0,121.0,0,36.0,345.0,6346.0,50,82.0,McGeMa00
74,Ed Pine,LB,Reno,1962,1965,0,0,2,17,50,,,,0,,,,,,,0,,,,0,,PineEd20
75,Mike Jurich,T,Ruth,1941,1942,0,0,0,0,15,,,,0,,,,,,,0,,,,0,,JuriMi20
76,Frank McNally,C,Ryepatch,1931,1934,1,0,2,0,36,,,,0,,,,,,,0,,,,0,,McNaFr20
