Rk,Player,Pos,City,From,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Lng,Int,Sk,Yds.1,Att.1,Yds.2,TD.1,Lng.1,Rec,Yds.3,TD.2,Lng.2,Player-additional
1,Domenik Hixon,WR,Neunkirchen am Potzberg,2007,2013,0,0,0,17,76,,,,0,,,,,3.0,18.0,0,15.0,109.0,1460.0,7,61.0,HixoDo00
2,Reggie Williams,WR,Landstuhl,2004,2008,0,0,3,23,79,,,,0,,,,,11.0,44.0,0,10.0,189.0,2322.0,18,80.0,WillRe00
3,Willie Blade,DT,Landstuhl,2003,2004,0,0,1,8,20,,,,0,,,,,,,0,,,,0,,BladWi20
4,Robert Awalt,TE,Landstuhl,1987,1993,0,0,3,13,95,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,2.0,-9.0,0,0.0,138.0,1583.0,10,52.0,AwalRo00
5,Terry Kinard,DB,Bitburg,1983,1990,0,1,8,49,121,,,,0,,,,,,,0,,,,0,,KinaTe00
6,Duffy Cobbs,DB,Bad Kreuznach,1987,1987,0,0,0,0,3,,,,0,,,,,,,0,,,,0,,CobbDu20
7,Gary Smith,G,Bitburg AFB,1984,1984,0,0,0,2,8,,,,0,,,,,,,0,,,,0,,SmitGa20
8,David Whitehurst,QB,Baumholder,1977,1983,0,0,2,20,54,504.0,980.0,6205.0,28,78.0,51.0,99.0,738.0,77.0,242.0,7,19.0,,,0,,WhitDa02
9,John Nesser,G,Trier,1921,1921,0,0,0,0,2,,,,0,,,,,,,0,,,,0,,NessJo20
