Rk,Player,Pos,City,From,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Lng,Int,Sk,Yds.1,Att.1,Yds.2,TD.1,Lng.1,Rec,Yds.3,TD.2,Lng.2,Player-additional
1,Ladarius Green,TE,Berlin,2012,2016,0,0,2,11,53,,,,0,,,,,,,0,,95.0,1391.0,8,60.0,GreeLa00
2,D'Anthony Smith,DT,Berlin,2012,2015,0,0,0,1,12,,,,0,,,,,,,0,,,,0,,SmitDA99
3,Bjoern Werner,DE,Berlin,2013,2015,0,0,1,10,38,,,,0,,,,,,,0,,,,0,,WernBj00
4,Constantin Ritzmann,DE,Berlin,2005,2005,0,0,0,0,1,,,,0,,,,,,,0,,,,0,,RitzCo20
5,Uwe von Schamann,K,Berlin,1979,1984,0,0,0,17,89,,,,0,,,,,,,0,,,,0,,vonscuwe01
