Rk,Player,Pos,City,From,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Lng,Int,Sk,Yds.1,Att.1,Yds.2,TD.1,Lng.1,Rec,Yds.3,TD.2,Lng.2,Player-additional
1,Stephen Paea,DT,Auckland,2011,2017,0,0,3,19,83,,,,0,,,,,,,0,,,,0,,PaeaSt00
2,Paul Lasike,FB,Auckland,2016,2016,0,0,0,0,10,,,,0,,,,,3.0,8.0,0,5.0,1.0,3.0,0,3.0,LasiPa00
3,Johan Asiata,G,Christchurch,2010,2010,0,0,0,0,2,,,,0,,,,,,,0,,,,0,,AsiaJo20
4,David Dixon,G,Papakura,1994,2004,0,0,8,62,152,,,,0,,,,,,,0,,,,0,,DixoDa20
5,Riki Ellison,LB,Christchurch,1983,1992,0,0,8,49,124,,,,0,,,,,,,0,,,,0,,ElliRi20
