Rk,Player,Pos,City,From,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Lng,Int,Sk,Yds.1,Att.1,Yds.2,TD.1,Lng.1,Rec,Yds.3,TD.2,Lng.2,Player-additional
45,Owen Marecic,RB,Tigard,2011,2012,0,0,0,0,24,,,,0,,,,,4.0,8.0,0,3.0,5.0,31.0,0,11.0,MareOw00
46,Jeff Charleston,DE,Oregon City,2007,2011,0,0,0,6,65,,,,0,,,,,,,0,,,,0,,CharJe99
47,David Vobora,MLB,Eugene,2008,2011,0,0,1,8,40,,,,0,,,,,,,0,,,,0,,VoboDa99
48,Josh Bidwell,P,Winston,2000,2010,0,1,0,18,148,,,,0,,,,,1.0,0.0,0,0.0,,,0,,BidwJo20
49,Slade Norris,LB,Portland,2009,2010,0,0,0,0,9,,,,0,,,,,,,0,,,,0,,NorrSl99
50,Mike Hass,WR,Portland,2007,2009,0,0,0,0,2,,,,0,,,,,,,0,,,,0,,HassMi00
51,Mike Wahle,G,Portland,1998,2008,0,1,9,56,152,,,,0,,,,,,,0,,1.0,7.0,0,7.0,WahlMi55
52,L.J. Shelton,T,Corvallis,1999,2008,0,0,8,43,146,,,,0,,,,,,,0,,0.0,0.0,0,0.0,ShelL.20
53,Roy Schuening,G,Pendleton,2008,2008,0,0,0,0,1,,,,0,,,,,,,0,,,,0,,SchuRo20
54,Olaniyi Sobomehin,RB,Portland,2008,2008,0,0,0,0,1,,,,0,,,,,,,0,,2.0,8.0,0,10.0,SoboOl00
55,Brad Badger,G,Corvallis,1997,2007,0,0,4,30,134,,,,0,,,,,,,0,,,,0,,BadgBr20
56,Joey Harrington,QB,Portland,2002,2007,0,0,6,31,81,1424.0,2538.0,14693.0,79,86.0,85.0,124.0,770.0,142.0,402.0,0,26.0,3.0,8.0,0,8.0,HarrJo00
57,Tim Euhus,TE,Eugene,2004,2007,0,0,0,1,34,,,,0,,,,,,,0,,14.0,115.0,2,17.0,EuhuTi00
58,Kailee Wong,LOLB,Eugene,1998,2006,0,0,6,37,123,,,,0,,,,,,,0,,,,0,,WongKa20
59,Scott Gragg,T,Silverton,1995,2005,0,0,9,57,172,,,,0,,,,,,,0,,,,0,,GragSc20
60,James Allen,LB,Portland,2002,2005,0,0,1,9,48,,,,0,,,,,,,0,,,,0,,AlleJa21
61,Bill Swancutt,DE,Salem,2005,2005,0,0,0,0,8,,,,0,,,,,,,0,,,,0,,SwanBi20
62,Jed Weaver,TE,Bend,1999,2004,0,0,2,11,90,,,,0,,,,,,,0,,88.0,1090.0,6,41.0,WeavJe00
63,James Lee,DT,Salem,2004,2004,0,0,0,1,9,,,,0,,,,,,,0,,,,0,,LeexJa21
64,Dusty McGrorty,RB,Seaside,2004,2004,0,0,0,0,1,,,,0,,,,,,,0,,,,0,,McGrDu20
65,James Whalen,TE,Portland,2000,2003,0,0,0,1,26,,,,0,,,,,,,0,,17.0,152.0,0,33.0,WhalJa00
66,Chad Cota,DB,Ashland,1995,2002,0,0,5,34,125,,,,0,,,,,,,0,,,,0,,CotaCh20
67,Pete Pierson,T,Portland,1995,2002,0,0,1,14,102,,,,0,,,,,,,0,,,,0,,PierPe20
68,Aaron Koch,G,Portland,2000,2001,0,0,0,3,24,,,,0,,,,,,,0,,,,0,,KochAa20
69,Cade McNown,QB,Portland,1999,2000,0,0,1,8,25,281.0,515.0,3111.0,16,80.0,19.0,45.0,263.0,82.0,486.0,3,30.0,,,0,,McNoCa00
70,Joe Phillips,NT,Portland,1986,1999,0,0,10,58,200,,,,0,,,,,,,0,,,,0,,PhilJo20
71,Josh Wilcox,TE,Eugene,1998,1999,0,0,0,0,11,,,,0,,,,,,,0,,7.0,71.0,0,19.0,WilcJo00
72,Robb Thomas,WR,Portland,1989,1998,0,0,3,21,136,,,,0,,,,,1.0,-1.0,0,0.0,174.0,2229.0,11,50.0,ThomRo01
73,Paul Wiggins,T,Portland,1997,1998,0,0,0,0,2,,,,0,,,,,,,0,,,,0,,WiggPa20
74,Mike Zandofsky,G,Corvallis,1989,1997,0,0,4,35,116,,,,0,,,,,,,0,,,,0,,ZandMi20
75,Doug Nussmeier,QB,Portland,1996,1997,0,0,0,2,5,46.0,82.0,455.0,1,57.0,4.0,9.0,49.0,11.0,36.0,0,15.0,,,0,,NussDo00
76,Bob Rosenstiel,TE,Prineville,1997,1997,0,0,0,0,4,,,,0,,,,,,,0,,,,0,,RoseBo20
77,J.J. Birden,WR,Portland,1990,1996,0,0,5,30,93,,,,0,,,,,,,0,,244.0,3441.0,17,90.0,BirdJJ00
78,Stan Brock,T,Portland,1980,1995,0,0,16,78,234,,,,0,,,,,,,0,,,,0,,BrocSt20
79,Pat Beach,TE,Grants Pass,1982,1993,0,0,7,13,160,,,,0,,,,,,,0,,163.0,1558.0,14,30.0,BeacPa00
80,Mike Walter,LB,Salem,1983,1993,0,0,7,46,149,,,,0,,,,,,,0,,,,0,,WaltMi20
81,Tracey Eaton,DB,Medford,1988,1993,0,0,0,4,60,,,,0,,,,,,,0,,,,0,,EatoTr20
82,Scott Kozak,OLB,Hillsboro,1989,1993,0,0,0,5,80,,,,0,,,,,,,0,,,,0,,KozaSc20
83,Pat Chaffey,RB,McMinnville,1991,1993,0,0,0,3,31,,,,0,,,,,61.0,330.0,2,32.0,11.0,111.0,1,20.0,ChafPa00
84,John Hunter,T,Roseburg,1989,1992,0,0,0,3,26,,,,0,,,,,,,0,,,,0,,HuntJo21
85,Scott Jones,T,Portland,1989,1991,0,0,0,2,22,,,,0,,,,,,,0,,,,0,,JoneSc20
86,Gerald Alphin,WR,Portland,1990,1991,0,0,0,1,16,,,,0,,,,,,,0,,4.0,57.0,0,17.0,AlphGe20
87,Greg Joelson,DE,Roseburg,1991,1991,0,0,0,0,4,,,,0,,,,,,,0,,,,0,,JoelGr20
88,Neil Lomax,QB,Portland,1981,1988,0,2,7,70,108,1817.0,3153.0,22771.0,136,93.0,90.0,362.0,2700.0,222.0,969.0,10,35.0,1.0,10.0,0,10.0,LomaNe00
89,Tory Nixon,DB,Eugene,1985,1988,0,0,0,5,50,,,,0,,,,,,,0,,,,0,,NixoTo20
90,Pete Brock,C,Portland,1976,1987,0,0,6,42,154,,,,0,,,,,,,0,,1.0,6.0,1,6.0,BrocPe20
91,Rocky Klever,TE,Portland,1983,1987,0,0,1,4,65,,,,0,,,,,,,0,,46.0,514.0,3,30.0,KlevRo00
92,Don Summers,TE,Grants Pass,1984,1987,0,0,0,1,21,,,,0,,,,,,,0,,10.0,115.0,1,17.0,SummDo20
93,David Lewis,TE,Portland,1984,1987,0,0,1,7,47,,,,0,,,,,,,0,,60.0,731.0,8,58.0,LewiDa01
94,Todd Spencer,RB,Portland,1984,1987,0,0,0,1,26,,,,0,,,,,28.0,80.0,0,11.0,5.0,72.0,0,45.0,SpenTo00
95,Scott Holman,WR,Portland,1986,1987,0,0,0,2,6,,,,0,,,,,,,0,,18.0,196.0,0,30.0,HolmSc20
96,Jon Francis,RB,Corvallis,1987,1987,0,0,0,2,9,,,,0,,,,,35.0,138.0,0,23.0,8.0,38.0,2,7.0,FranJo21
97,Fred Nordgren,NT,Hillsboro,1987,1987,0,0,0,1,3,,,,0,,,,,,,0,,,,0,,NordFr20
98,Neil Elshire,DE,Salem,1981,1986,0,0,2,15,63,,,,0,,,,,,,0,,,,0,,ElshNe20
99,John Schuhmacher,G,Salem,1978,1985,0,0,4,26,69,,,,0,,,,,,,0,,,,0,,SchuJo20
100,Ken Fantetti,LB,Toledo,1979,1985,0,0,5,39,95,,,,0,,,,,,,0,,,,0,,FantKe20
101,Jeff Hart,T,Portland,1975,1983,0,0,5,29,99,,,,0,,,,,,,0,,,,0,,HartJe20
102,Bob Horn,LB,Salem,1976,1983,0,0,5,37,109,,,,0,,,,,,,0,,,,0,,HornBo20
103,Dave Stief,WR,Portland,1978,1983,0,0,0,8,71,1.0,1.0,43.0,0,43.0,0.0,0.0,0.0,2.0,0.0,0,8.0,67.0,1043.0,5,55.0,StieDa00
104,Rick Gervais,DB,Bend,1981,1983,0,0,0,4,21,,,,0,,,,,,,0,,,,0,,GervRi20
105,Ahmad Rashad,WR,Portland,1972,1982,0,4,10,56,139,,,,0,,,,,10.0,52.0,0,15.0,495.0,6831.0,44,98.0,RashAh00
106,Jerry Sherk,DT,Grants Pass,1970,1981,1,4,9,57,147,,,,0,,,,,,,0,,,,0,,SherJe00
107,Tom Blanchard,P,Grants Pass,1971,1981,0,0,0,22,148,2.0,5.0,21.0,1,18.0,1.0,1.0,18.0,5.0,17.0,0,17.0,,,0,,BlanTo20
108,June Jones,QB,Portland,1977,1981,0,0,0,3,17,75.0,166.0,923.0,3,49.0,7.0,30.0,232.0,17.0,15.0,0,17.0,,,0,,JoneJu00
109,Ken MacAfee,TE,Portland,1978,1979,0,0,2,5,29,,,,0,,,,,,,0,,46.0,471.0,5,50.0,MacAKe21
110,John McKay,WR,Eugene,1976,1978,0,0,3,5,43,,,,0,,,,,,,0,,41.0,632.0,2,49.0,McKaJo00
111,Willie Brock,C,Portland,1978,1978,0,0,0,1,4,,,,0,,,,,,,0,,,,0,,BrocWi20
112,Lyman Smith,DT,Portland,1978,1978,0,0,0,3,11,,,,0,,,,,,,0,,,,0,,SmitLy20
113,Jerry Smith,TE,Eugene,1965,1977,1,2,10,56,168,,,,0,,,,,8.0,56.0,0,20.0,421.0,5496.0,60,56.0,SmitJe01
114,Ron East,DT,Portland,1967,1977,0,0,5,31,137,,,,0,,,,,,,0,,,,0,,EastRo20
115,Andy Maurer,G,Silverton,1970,1977,0,0,8,41,109,,,,0,,,,,,,0,,,,0,,MaurAn20
116,Tom Wickert,T,Astoria,1974,1977,0,0,1,8,27,,,,0,,,,,,,0,,,,0,,WickTo20
117,Tom Drougas,T,Portland,1972,1976,0,0,1,15,66,,,,0,,,,,,,0,,,,0,,DrouTo20
118,Woody Green,RB,Warren,1974,1976,0,0,3,16,28,,,,0,,,,,375.0,1442.0,9,43.0,58.0,562.0,2,69.0,GreeWo00
119,Rich Lewis,RLB,Portland,1972,1975,0,0,2,9,39,,,,0,,,,,,,0,,,,0,,LewiRi20
120,Craig Hanneman,DE,Salem,1972,1975,0,0,0,14,47,,,,0,,,,,,,0,,,,0,,HannCr20
121,George Amundson,RB,Pendleton,1973,1975,0,0,0,4,29,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,74.0,194.0,4,11.0,25.0,212.0,1,29.0,AmunGe00
122,Jim Massey,DB,McMinnville,1974,1975,0,0,0,2,15,,,,0,,,,,,,0,,,,0,,MassJi20
123,Dave Wilcox,LB,Ontario,1964,1974,2,7,11,74,153,,,,0,,,,,,,0,,,,0,,WilcDa00
124,Bob Newland,WR,Medford,1971,1974,0,0,3,18,56,,,,0,,,,,1.0,6.0,0,6.0,124.0,1877.0,8,79.0,NewlBo00
125,Bill Drake,DB,Portland,1973,1974,0,0,0,4,13,,,,0,,,,,,,0,,,,0,,DrakBi20
126,Rick Redman,MLB,Portland,1965,1973,0,1,7,36,100,,,,0,,,,,3.0,1.0,0,32.0,,,0,,RedmRi00
127,Claxton Welch,RB,Portland,1969,1973,0,0,0,0,31,,,,0,,,,,26.0,83.0,2,14.0,7.0,21.0,0,8.0,WelcCl00
128,Jon Jaqua,DB,Eugene,1970,1972,0,0,0,7,36,,,,0,,,,,,,0,,,,0,,JaquJo20
129,Clark Hoss,TE,Portland,1972,1972,0,0,0,0,4,,,,0,,,,,,,0,,,,0,,HossCl20
130,Scott Eaton,DB,Salem,1967,1971,0,0,5,19,60,,,,0,,,,,,,0,,1.0,18.0,0,18.0,EatoSc20
131,Randy Marshall,DE,Oregon City,1970,1971,0,0,0,4,15,,,,0,,,,,,,0,,,,0,,MarsRa20
132,Bruce Anderson,DE,Coos Bay,1966,1970,0,0,3,18,59,,,,0,,,,,,,0,,,,0,,AndeBr21
133,Dick Daniels,DB,Portland,1966,1970,0,0,2,18,53,,,,0,,,,,,,0,,,,0,,DaniDi20
134,Jess Lewis,LB,Aumsville,1970,1970,0,0,0,2,10,,,,0,,,,,,,0,,,,0,,LewiJe20
135,Tom Oberg,DB,Portland,1968,1969,0,0,1,5,16,,,,0,,,,,,,0,,,,0,,OberTo20
136,Tim Casey,LB,Portland,1969,1969,0,0,0,2,5,,,,0,,,,,,,0,,,,0,,CaseTi20
137,Dave Tobey,LB,Portland,1966,1968,0,0,0,5,23,,,,0,,,,,,,0,,,,0,,TobeDa20
138,Phil Tuckett,WR,Eugene,1968,1968,0,0,0,0,1,,,,0,,,,,,,0,,,,0,,TuckPh20
139,Dennis Patera,K,Portland,1968,1968,0,0,0,-1,5,,,,0,,,,,,,0,,,,0,,PateDe20
140,John McCambridge,DE,Klamath Falls,1967,1967,0,0,0,3,6,,,,0,,,,,,,0,,,,0,,McCaJo21
141,Frank Marsh,DB,LaGrande,1967,1967,0,0,0,0,1,,,,0,,,,,,,0,,,,0,,MarsFr20
142,Riley Mattson,T,Portland,1961,1966,0,0,4,23,68,,,,0,,,,,,,0,,,,0,,MattRi20
143,Dick James,HB,Grants Pass,1956,1965,0,1,7,22,117,1.0,7.0,15.0,0,15.0,1.0,0.0,0.0,502.0,1930.0,19,41.0,104.0,1669.0,15,77.0,JameDi00
144,Marv Harris,LB,Coos Bay,1964,1964,0,0,0,2,14,,,,0,,,,,,,0,,,,0,,HarrMa22
145,George Shaw,QB,Portland,1955,1962,0,0,1,9,71,405.0,802.0,5829.0,41,97.0,63.0,23.0,474.0,130.0,431.0,6,37.0,,,0,,ShawGe00
146,James Stinnette,FB,Corvallis,1961,1962,0,0,0,6,24,,,,0,,,,,39.0,95.0,1,14.0,24.0,167.0,1,32.0,StinJi00
147,Ken Carpenter,HB,Seaside,1950,1960,0,1,3,4,49,0.0,1.0,0.0,0,0.0,1.0,,,242.0,1199.0,11,61.0,71.0,823.0,6,45.0,CarpKe00
148,John Wilcox,DT,Vale,1960,1960,0,0,0,4,12,,,,0,,,,,,,0,,,,0,,WilcJo20
149,Darrel Aschbacher,G,Prineville,1959,1959,0,0,0,0,11,,,,0,,,,,,,0,,,,0,,AschDa20
150,Monte Brethauer,DB,Portland,1953,1955,0,0,0,0,24,,,,0,,,,,,,0,,10.0,133.0,0,25.0,BretMo20
151,Dick Wilkins,E,Portland,1949,1954,0,0,1,0,29,0.0,1.0,0.0,0,0.0,0.0,,,8.0,28.0,0,,68.0,1050.0,7,42.0,WilkDi20
152,Herb Johnson,HB,,1954,1954,0,0,0,0,11,,,,0,,,,,42.0,168.0,1,26.0,10.0,89.0,0,24.0,JohnHe21
153,Wayne Berry,HB,LaGrande,1954,1954,0,0,1,0,10,,,,0,,,,,1.0,30.0,0,30.0,,,0,,BerrWa00
154,Vic Sears,T,Ashwood,1941,1953,0,0,10,0,131,,,,0,,,,,,,0,,,,0,,SearVi20
155,Don Samuel,DB,Hood River,1949,1950,0,0,0,0,6,7.0,21.0,67.0,0,13.0,1.0,,,39.0,163.0,1,31.0,1.0,2.0,0,2.0,SamuDo20
156,Nick Susoeff,E,Umapine,1946,1949,0,0,2,0,44,,,,0,,,,,,,0,,61.0,610.0,4,,SusoNi20
157,Len Younce,G,Dayton,1941,1948,1,0,5,0,65,,,,0,,,,,,,0,,,,0,,YounLe20
158,Don Deeks,T,Portland,1945,1948,0,0,0,0,29,,,,0,,,,,,,0,,,,0,,DeekDo20
159,Dale Gentry,E,Umapine,1946,1948,0,0,2,0,42,,,,0,,,,,5.0,29.0,1,8.0,74.0,1001.0,5,,GentDa20
160,Charlie Elliott,T,Corvallis,1947,1948,0,0,0,0,14,,,,0,,,,,,,0,,,,0,,ElliCh20
161,Fred Boensch,G,Portland,1947,1948,0,0,2,0,24,,,,0,,,,,,,0,,,,0,,BoenFr20
