Rk,Player,Pos,City,From,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Lng,Int,Sk,Yds.1,Att.1,Yds.2,TD.1,Lng.1,Rec,Yds.3,TD.2,Lng.2,Player-additional
1,Igor Olshansky,DE,Dnepropetrovsk,2004,2011,0,0,7,39,115,,,,0,,,,,,,0,,,,0,,OlshIg20
2,Buckets Goldenberg,G,Odessa,1933,1945,0,1,6,0,120,,,,0,,,,,108.0,365.0,6,,11.0,111.0,1,21.0,GoldBu20
3,Art Dorfman,C,Odessa,1929,1929,0,0,1,0,9,,,,0,,,,,,,0,,,,0,,DorfAr20
