Rk,Player,Pos,City,From,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Lng,Int,Sk,Yds.1,Att.1,Yds.2,TD.1,Lng.1,Rec,Yds.3,TD.2,Lng.2,Player-additional
1,Martin Gramatica,K,Buenos Aires,1999,2008,0,1,0,17,109,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,,,0,,,,0,,gramamar01
2,Bill Gramatica,K,Buenos Aires,2001,2004,0,0,0,7,34,,,,0,,,,,,,0,,,,0,,gramabil01
3,Bob Breitenstein,T,Buenos Aires,1965,1970,0,0,1,15,58,,,,0,,,,,,,0,,,,0,,BreiBo20
