Rk,Player,Pos,City,From,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Lng,Int,Sk,Yds.1,Att.1,Yds.2,TD.1,Lng.1,Rec,Yds.3,TD.2,Lng.2,Player-additional
1,Steve Mike-Mayer,K,Budapest,1975,1980,0,0,0,5,80,,,,0,,,,,,,0,,,,0,,MikeSt20
2,Pete Gogolak,K,Budapest,1964,1974,0,1,0,29,149,,,,0,,,,,,,0,,,,0,,GogoPe20
3,Charlie Gogolak,K,Budapest,1966,1972,0,0,0,12,55,,,,0,,,,,,,0,,,,0,,GogoCh20
4,Rudy Kutler,G,Miskloc,1925,1925,0,0,0,0,1,,,,0,,,,,,,0,,,,0,,KutlRu20
