Rk,Player,Pos,City,From,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Lng,Int,Sk,Yds.1,Att.1,Yds.2,TD.1,Lng.1,Rec,Yds.3,TD.2,Lng.2,Player-additional
1,Nathan Landman,LB,,2022,2023,0,0,0,7,23,,,,0,,,,,,,0,,,,0,,LandNa01
2,Stansly Maponga,DE,Harare,2013,2015,0,0,0,2,26,,,,0,,,,,,,0,,,,0,,MapoSt00
