Rk,Player,Pos,City,From,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Lng,Int,Sk,Yds.1,Att.1,Yds.2,TD.1,Lng.1,Rec,Yds.3,TD.2,Lng.2,Player-additional
1,Yannick Cudjoe-Virgil,LB,,2015,2015,0,0,0,0,2,,,,0,,,,,,,0,,,,0,,CudjYa00
2,Anthony Herrera,G,,2005,2011,0,0,5,30,80,,,,0,,,,,,,0,,,,0,,HerrAn20
3,Kerry Carter,RB,Port of Spain,2003,2004,0,0,0,0,32,,,,0,,,,,7.0,13.0,0,6.0,,,0,,CartKe01
4,Curvin Richards,RB,Port of Spain,1991,1993,0,0,0,2,12,,,,0,,,,,55.0,181.0,1,15.0,3.0,8.0,0,6.0,RichCu00
5,Sankar Montoute,LB,,1987,1987,0,0,0,2,3,,,,0,,,,,,,0,,,,0,,MontSa20
