Rk,Player,Pos,City,From,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Lng,Int,Sk,Yds.1,Att.1,Yds.2,TD.1,Lng.1,Rec,Yds.3,TD.2,Lng.2,Player-additional
1,Sebastian Janikowski,K,Walbrzych,2000,2018,0,1,0,41,284,,,,0,,,,,,,0,,,,0,,janikseb01
2,Jason Maniecki,DT,Rabka,1996,1998,0,0,0,1,18,,,,0,,,,,,,0,,,,0,,ManiJa20
3,Chester Marcol,K,Opole,1972,1980,2,2,0,21,103,,,,0,,,,,,,0,,,,0,,marcoche01
4,Rich Szaro,K,Rzeszow,1975,1979,0,0,0,12,44,,,,0,,,,,,,0,,,,0,,SzarRi20
5,Arnie Simkus,DE,Schlawa,1965,1967,0,0,0,2,12,,,,0,,,,,,,0,,,,0,,SimkAr20
6,Dutch Connor,B,,1925,1926,0,0,0,0,4,,,,0,,,,,,,0,,,,0,,ConnDu20
7,Alex Gorgal,FB,,1923,1923,0,0,0,0,5,,,,0,,,,,,,0,,,,0,,GorgAl20
