Rk,Player,Pos,City,From,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Lng,Int,Sk,Yds.1,Att.1,Yds.2,TD.1,Lng.1,Rec,Yds.3,TD.2,Lng.2,Player-additional
1,Momcilo Gavric,K,Senj,1969,1969,0,0,0,0,7,,,,0,,,,,,,0,,,,0,,GavrMo20
2,George Perpich,T,,1946,1947,0,0,1,0,27,,,,0,,,,,,,0,,,,0,,PerpGe20
